2026-06-07 18:48:54,287 | INFO     | config | Logging initialised — level: INFO
2026-06-09 22:35:30,067 | INFO     | pipeline | Step starting: set_batch_date
2026-06-09 22:35:30,163 | INFO     | paramiko.transport | Connected (version 2.0, client OpenSSH_8.0)
2026-06-09 22:35:30,397 | INFO     | paramiko.transport | Authentication (password) successful!
2026-06-09 22:35:59,563 | INFO     | pipeline | Step completed: set_batch_date
2026-06-09 22:35:59,564 | INFO     | pipeline | Step starting: sql_executer
2026-06-09 22:35:59,629 | INFO     | db_connect | Connecting to Oracle (attempt 1/3)...
2026-06-09 22:35:59,989 | INFO     | db_connect | Oracle connection established successfully
2026-06-09 22:35:59,990 | INFO     | sql_executer | Loading SQL file: D:/OFSAA/Scenario_Debugger/outputs\20260609\ML-TerroristFinancing__ML-TerroristFinancing__AIIN\extracted_queries\ML_TerroristFinancing__ML_TerroristFinancing__AIIN_dataset_query_20260609_223529.sql
2026-06-09 22:35:59,995 | INFO     | sql_executer | SQL loaded successfully (31701 chars)
2026-06-09 22:35:59,997 | INFO     | sql_executer | Executing dataset query...
2026-06-09 22:36:00,834 | INFO     | pipeline | Step completed: sql_executer
2026-06-09 22:36:00,836 | INFO     | pipeline | Step starting: cte_parser
2026-06-09 22:36:01,221 | INFO     | pipeline | Step completed: cte_parser
2026-06-09 22:36:01,222 | INFO     | pipeline | Step starting: cte_executer
2026-06-09 22:36:01,245 | INFO     | db_connect | Connecting to Oracle (attempt 1/3)...
2026-06-09 22:36:01,554 | INFO     | db_connect | Oracle connection established successfully
2026-06-09 22:36:01,555 | INFO     | cte_executer_mod | Creating view: clndr_vw
2026-06-09 22:36:01,663 | INFO     | cte_executer_mod | Creating view: Wire_vw
2026-06-09 22:36:02,057 | INFO     | cte_executer_mod | Creating view: Mi_vw
2026-06-09 22:36:03,447 | INFO     | pipeline | Step completed: cte_executer
2026-06-09 22:36:03,448 | INFO     | pipeline | Step starting: sql_diagnostics
2026-06-09 22:36:10,655 | INFO     | pipeline | Oracle connection closed after diagnostics
2026-06-09 22:36:10,694 | INFO     | pipeline | Step completed: sql_diagnostics
2026-06-09 22:36:10,771 | INFO     | pipeline | Pipeline completed — job_id=54a442cb-cb39-4ce3-89cc-a7c6c0d405ca
2026-06-09 23:11:47,244 | INFO     | jobs | Job created: 795b9cd4-932f-4770-a48e-cc673c592d49 for user_id=1 file=cd3b16c476c14270b8848837d11b986b_TERR_FIN_AIIN_Without_Alerts.log
2026-06-09 23:11:47,264 | INFO     | pipeline | Pipeline started — job_id=795b9cd4-932f-4770-a48e-cc673c592d49 user=admin
2026-06-09 23:11:47,292 | INFO     | pipeline | Step starting: log_reader
2026-06-09 23:11:47,433 | INFO     | pipeline | Step completed: log_reader
2026-06-09 23:11:47,435 | INFO     | pipeline | Step starting: set_batch_date
2026-06-09 23:11:47,527 | INFO     | paramiko.transport | Connected (version 2.0, client OpenSSH_8.0)
2026-06-09 23:11:47,811 | INFO     | paramiko.transport | Authentication (password) successful!
2026-06-09 23:12:15,393 | INFO     | pipeline | Step completed: set_batch_date
2026-06-09 23:12:15,394 | INFO     | pipeline | Step starting: sql_executer
2026-06-09 23:12:15,453 | INFO     | db_connect | Connecting to Oracle (attempt 1/3)...
2026-06-09 23:12:15,720 | INFO     | db_connect | Oracle connection established successfully
2026-06-09 23:12:15,721 | INFO     | sql_executer | Loading SQL file: D:/OFSAA/Scenario_Debugger/outputs\20260609\ML-TerroristFinancing__ML-TerroristFinancing__AIIN\extracted_queries\ML_TerroristFinancing__ML_TerroristFinancing__AIIN_dataset_query_20260609_231147.sql
2026-06-09 23:12:15,727 | INFO     | sql_executer | SQL loaded successfully (31701 chars)
2026-06-09 23:12:15,728 | INFO     | sql_executer | Executing dataset query...
2026-06-09 23:12:16,721 | INFO     | pipeline | Step completed: sql_executer
2026-06-09 23:12:16,721 | INFO     | pipeline | Step starting: cte_parser
2026-06-09 23:12:17,121 | INFO     | pipeline | Step completed: cte_parser
2026-06-09 23:12:17,122 | INFO     | pipeline | Step starting: cte_executer
2026-06-09 23:12:17,146 | INFO     | db_connect | Connecting to Oracle (attempt 1/3)...
2026-06-09 23:12:17,371 | INFO     | db_connect | Oracle connection established successfully
2026-06-09 23:12:17,372 | INFO     | cte_executer_mod | Creating view: clndr_vw
2026-06-09 23:12:17,460 | INFO     | cte_executer_mod | Creating view: Wire_vw
2026-06-09 23:12:17,656 | INFO     | cte_executer_mod | Creating view: Mi_vw
2026-06-09 23:12:18,659 | INFO     | pipeline | Step completed: cte_executer
2026-06-09 23:12:18,660 | INFO     | pipeline | Step starting: sql_diagnostics
2026-06-09 23:12:24,870 | INFO     | pipeline | Oracle connection closed after diagnostics
2026-06-09 23:12:24,919 | INFO     | pipeline | Step completed: sql_diagnostics
2026-06-09 23:12:24,979 | INFO     | pipeline | Pipeline completed — job_id=795b9cd4-932f-4770-a48e-cc673c592d49
2026-06-09 23:24:49,799 | INFO     | jobs | Job created: a6a701d4-5da8-46ae-8c17-d6c3f6f82d47 for user_id=1 file=cd3b16c476c14270b8848837d11b986b_TERR_FIN_AIIN_Without_Alerts.log
2026-06-09 23:24:49,820 | INFO     | pipeline | Pipeline started — job_id=a6a701d4-5da8-46ae-8c17-d6c3f6f82d47 user=admin
2026-06-09 23:24:49,896 | INFO     | pipeline | Step starting: log_reader
2026-06-09 23:24:50,007 | INFO     | pipeline | Step completed: log_reader
2026-06-09 23:24:50,007 | INFO     | pipeline | Step starting: set_batch_date
2026-06-09 23:24:50,100 | INFO     | paramiko.transport | Connected (version 2.0, client OpenSSH_8.0)
2026-06-09 23:24:50,328 | INFO     | paramiko.transport | Authentication (password) successful!
2026-06-09 23:25:15,392 | INFO     | pipeline | Step completed: set_batch_date
2026-06-09 23:25:15,394 | INFO     | pipeline | Step starting: sql_executer
2026-06-09 23:25:15,445 | INFO     | db_connect | Connecting to Oracle (attempt 1/3)...
2026-06-09 23:25:15,812 | INFO     | db_connect | Oracle connection established successfully
2026-06-09 23:25:15,814 | INFO     | sql_executer | Loading SQL file: D:/OFSAA/Scenario_Debugger/outputs\20260609\ML-TerroristFinancing__ML-TerroristFinancing__AIIN\extracted_queries\ML_TerroristFinancing__ML_TerroristFinancing__AIIN_dataset_query_20260609_232449.sql
2026-06-09 23:25:15,824 | INFO     | sql_executer | SQL loaded successfully (31701 chars)
2026-06-09 23:25:15,825 | INFO     | sql_executer | Executing dataset query...
2026-06-09 23:25:17,158 | INFO     | pipeline | Step completed: sql_executer
2026-06-09 23:25:17,159 | INFO     | pipeline | Step starting: cte_parser
2026-06-09 23:25:18,191 | INFO     | pipeline | Step completed: cte_parser
2026-06-09 23:25:18,192 | INFO     | pipeline | Step starting: cte_executer
2026-06-09 23:25:18,214 | INFO     | db_connect | Connecting to Oracle (attempt 1/3)...
2026-06-09 23:25:18,892 | INFO     | db_connect | Oracle connection established successfully
2026-06-09 23:25:18,894 | INFO     | cte_executer_mod | Creating view: clndr_vw
2026-06-09 23:25:19,633 | INFO     | cte_executer_mod | Creating view: Wire_vw
2026-06-09 23:25:20,056 | INFO     | cte_executer_mod | Creating view: Mi_vw
2026-06-09 23:25:21,628 | INFO     | pipeline | Step completed: cte_executer
2026-06-09 23:25:21,629 | INFO     | pipeline | Step starting: sql_diagnostics
2026-06-09 23:25:28,871 | INFO     | pipeline | Oracle connection closed after diagnostics
2026-06-09 23:25:28,929 | INFO     | pipeline | Step completed: sql_diagnostics
2026-06-09 23:25:28,991 | INFO     | pipeline | Pipeline completed — job_id=a6a701d4-5da8-46ae-8c17-d6c3f6f82d47
2026-06-10 12:47:17,134 | INFO     | config | Logging initialised — level: INFO
2026-06-10 12:47:17,135 | INFO     | config | App base path: D:\OFSAA\Scenario_Debugger
2026-06-10 12:47:17,138 | INFO     | jobs | Initialising database at: D:\OFSAA\Scenario_Debugger\db\scenario_debugger.db
2026-06-10 12:47:17,165 | INFO     | jobs | Database initialised successfully
2026-06-10 12:47:18,763 | INFO     | config | Logging initialised — level: INFO
2026-06-10 12:47:18,764 | INFO     | config | App base path: D:\OFSAA\Scenario_Debugger
2026-06-10 12:47:18,766 | INFO     | jobs | Initialising database at: D:\OFSAA\Scenario_Debugger\db\scenario_debugger.db
2026-06-10 12:47:18,770 | INFO     | jobs | Database initialised successfully
2026-06-10 12:48:05,882 | INFO     | auth | Login successful: admin from 127.0.0.1
2026-06-10 12:48:20,450 | INFO     | main | File uploaded: TERR_FIN_AIIN_Without_Alerts.log by admin (118890 bytes)
2026-06-10 12:48:21,586 | INFO     | jobs | Job created: 5f0e225b-5bd3-43ab-8594-8724664e1918 for user_id=1 file=5547640f0ea14b6daefe09ee5b850a59_TERR_FIN_AIIN_Without_Alerts.log
2026-06-10 12:48:21,606 | INFO     | main | Job started: 5f0e225b-5bd3-43ab-8594-8724664e1918 by admin for file 5547640f0ea14b6daefe09ee5b850a59_TERR_FIN_AIIN_Without_Alerts.log
2026-06-10 12:48:21,608 | INFO     | pipeline | Pipeline started — job_id=5f0e225b-5bd3-43ab-8594-8724664e1918 user=admin
2026-06-10 12:48:21,630 | INFO     | pipeline | Step starting: log_reader
2026-06-10 12:48:21,828 | INFO     | pipeline | Step completed: log_reader
2026-06-10 12:48:21,829 | INFO     | pipeline | Step starting: set_batch_date
2026-06-10 12:48:23,069 | INFO     | paramiko.transport | Connected (version 2.0, client OpenSSH_8.0)
2026-06-10 12:48:23,302 | INFO     | paramiko.transport | Authentication (password) successful!
2026-06-10 12:48:48,915 | INFO     | pipeline | Step completed: set_batch_date
2026-06-10 12:48:48,918 | INFO     | pipeline | Step starting: sql_executer
2026-06-10 12:48:49,413 | INFO     | db_connect | Connecting to Oracle (attempt 1/3)...
2026-06-10 12:48:49,707 | INFO     | db_connect | Oracle connection established successfully
2026-06-10 12:48:49,708 | INFO     | sql_executer | Loading SQL file: D:/OFSAA/Scenario_Debugger/outputs\20260610\ML-TerroristFinancing__ML-TerroristFinancing__AIIN\extracted_queries\ML_TerroristFinancing__ML_TerroristFinancing__AIIN_dataset_query_20260610_124821.sql
2026-06-10 12:48:49,712 | INFO     | sql_executer | SQL loaded successfully (31701 chars)
2026-06-10 12:48:49,714 | INFO     | sql_executer | Executing dataset query...
2026-06-10 12:48:50,464 | INFO     | pipeline | Step completed: sql_executer
2026-06-10 12:48:50,465 | INFO     | pipeline | Step starting: cte_parser
2026-06-10 12:48:51,308 | INFO     | pipeline | Step completed: cte_parser
2026-06-10 12:48:51,309 | INFO     | pipeline | Step starting: cte_executer
2026-06-10 12:48:51,417 | INFO     | db_connect | Connecting to Oracle (attempt 1/3)...
2026-06-10 12:48:51,676 | INFO     | db_connect | Oracle connection established successfully
2026-06-10 12:48:51,679 | INFO     | cte_executer_mod | Creating view: clndr_vw
2026-06-10 12:48:51,765 | INFO     | cte_executer_mod | Creating view: Wire_vw
2026-06-10 12:48:51,978 | INFO     | cte_executer_mod | Creating view: Mi_vw
2026-06-10 12:48:53,207 | INFO     | pipeline | Step completed: cte_executer
2026-06-10 12:48:53,208 | INFO     | pipeline | Step starting: sql_diagnostics
2026-06-10 12:48:57,620 | WARNING  | sql_diagnostics | All simulation strategies failed for Tot_Small_Trans_Amt >= 5000
2026-06-10 12:48:58,923 | WARNING  | sql_diagnostics | All simulation strategies failed for Tot_Small_Trans_Amt <= 50000
2026-06-10 12:48:59,039 | WARNING  | sql_diagnostics | All simulation strategies failed for Tot_Trans_Amt >= 0
2026-06-10 12:49:00,435 | WARNING  | sql_diagnostics | All simulation strategies failed for end >= 75
2026-06-10 12:49:02,179 | WARNING  | sql_diagnostics | All simulation strategies failed for end <= 95
2026-06-10 12:49:02,289 | WARNING  | sql_diagnostics | All simulation strategies failed for Tot_Wthdrwl_Trans_Amt >= 0
2026-06-10 12:49:02,996 | WARNING  | sql_diagnostics | All simulation strategies failed for Cntr_Party_Ct >= 3
2026-06-10 12:49:04,110 | WARNING  | sql_diagnostics | All simulation strategies failed for Cntr_Party_Ct <= 10
2026-06-10 12:49:04,645 | WARNING  | sql_diagnostics | All simulation strategies failed for Names_Ct >= 2
2026-06-10 12:49:04,946 | INFO     | pipeline | Oracle connection closed after diagnostics
2026-06-10 12:49:04,954 | INFO     | pipeline | Step completed: sql_diagnostics
2026-06-10 12:49:04,973 | INFO     | pipeline | Pipeline completed — job_id=5f0e225b-5bd3-43ab-8594-8724664e1918
2026-06-10 13:00:49,185 | INFO     | jobs | Job created: 35cf59be-f734-4c2b-ad8d-c425727171e4 for user_id=1 file=5547640f0ea14b6daefe09ee5b850a59_TERR_FIN_AIIN_Without_Alerts.log
2026-06-10 13:00:49,252 | INFO     | pipeline | Pipeline started — job_id=35cf59be-f734-4c2b-ad8d-c425727171e4 user=admin
2026-06-10 13:00:49,352 | INFO     | pipeline | Step starting: log_reader
2026-06-10 13:00:49,667 | INFO     | pipeline | Step completed: log_reader
2026-06-10 13:00:49,669 | INFO     | pipeline | Step starting: set_batch_date
2026-06-10 13:00:49,826 | INFO     | paramiko.transport | Connected (version 2.0, client OpenSSH_8.0)
2026-06-10 13:00:50,056 | INFO     | paramiko.transport | Authentication (password) successful!
2026-06-10 13:01:14,231 | INFO     | pipeline | Step completed: set_batch_date
2026-06-10 13:01:14,231 | INFO     | pipeline | Step starting: sql_executer
2026-06-10 13:01:14,248 | INFO     | db_connect | Connecting to Oracle (attempt 1/3)...
2026-06-10 13:01:14,498 | INFO     | db_connect | Oracle connection established successfully
2026-06-10 13:01:14,498 | INFO     | sql_executer | Loading SQL file: D:/OFSAA/Scenario_Debugger/outputs\20260610\ML-TerroristFinancing__ML-TerroristFinancing__AIIN\extracted_queries\ML_TerroristFinancing__ML_TerroristFinancing__AIIN_dataset_query_20260610_130049.sql
2026-06-10 13:01:14,501 | INFO     | sql_executer | SQL loaded successfully (31701 chars)
2026-06-10 13:01:14,502 | INFO     | sql_executer | Executing dataset query...
2026-06-10 13:01:15,314 | INFO     | pipeline | Step completed: sql_executer
2026-06-10 13:01:15,314 | INFO     | pipeline | Step starting: cte_parser
2026-06-10 13:01:15,574 | INFO     | pipeline | Step completed: cte_parser
2026-06-10 13:01:15,574 | INFO     | pipeline | Step starting: cte_executer
2026-06-10 13:01:15,600 | INFO     | db_connect | Connecting to Oracle (attempt 1/3)...
2026-06-10 13:01:15,866 | INFO     | db_connect | Oracle connection established successfully
2026-06-10 13:01:15,867 | INFO     | cte_executer_mod | Creating view: clndr_vw
2026-06-10 13:01:15,956 | INFO     | cte_executer_mod | Creating view: Wire_vw
2026-06-10 13:01:16,132 | INFO     | cte_executer_mod | Creating view: Mi_vw
2026-06-10 13:01:17,024 | INFO     | pipeline | Step completed: cte_executer
2026-06-10 13:01:17,024 | INFO     | pipeline | Step starting: sql_diagnostics
2026-06-10 13:01:21,046 | WARNING  | sql_diagnostics | All simulation strategies failed for Tot_Small_Trans_Amt >= 5000
2026-06-10 13:01:22,107 | WARNING  | sql_diagnostics | All simulation strategies failed for Tot_Small_Trans_Amt <= 50000
2026-06-10 13:01:22,213 | WARNING  | sql_diagnostics | All simulation strategies failed for Tot_Trans_Amt >= 0
2026-06-10 13:01:23,376 | WARNING  | sql_diagnostics | All simulation strategies failed for end >= 75
2026-06-10 13:01:24,413 | WARNING  | sql_diagnostics | All simulation strategies failed for end <= 95
2026-06-10 13:01:24,521 | WARNING  | sql_diagnostics | All simulation strategies failed for Tot_Wthdrwl_Trans_Amt >= 0
2026-06-10 13:01:25,261 | WARNING  | sql_diagnostics | All simulation strategies failed for Cntr_Party_Ct >= 3
2026-06-10 13:01:26,328 | WARNING  | sql_diagnostics | All simulation strategies failed for Cntr_Party_Ct <= 10
2026-06-10 13:01:26,856 | WARNING  | sql_diagnostics | All simulation strategies failed for Names_Ct >= 2
2026-06-10 13:01:27,104 | INFO     | pipeline | Oracle connection closed after diagnostics
2026-06-10 13:01:27,129 | INFO     | pipeline | Step completed: sql_diagnostics
2026-06-10 13:01:27,165 | INFO     | pipeline | Pipeline completed — job_id=35cf59be-f734-4c2b-ad8d-c425727171e4
2026-06-10 17:24:48,141 | INFO     | config | Logging initialised — level: INFO
2026-06-10 17:24:48,142 | INFO     | config | App base path: D:\OFSAA\Scenario_Debugger
2026-06-10 17:24:48,144 | INFO     | jobs | Initialising database at: D:\OFSAA\Scenario_Debugger\db\scenario_debugger.db
2026-06-10 17:24:48,175 | INFO     | jobs | Database initialised successfully
2026-06-10 17:24:49,843 | INFO     | config | Logging initialised — level: INFO
2026-06-10 17:24:49,843 | INFO     | config | App base path: D:\OFSAA\Scenario_Debugger
2026-06-10 17:24:49,846 | INFO     | jobs | Initialising database at: D:\OFSAA\Scenario_Debugger\db\scenario_debugger.db
2026-06-10 17:24:49,850 | INFO     | jobs | Database initialised successfully
2026-06-10 17:25:17,888 | INFO     | main | File uploaded: TERR_FIN_AIIN_Without_Alerts.log by admin (118890 bytes)
2026-06-10 17:25:18,945 | INFO     | jobs | Job created: 4875c16f-9208-41b9-8faf-438b11e003ea for user_id=1 file=c2543f83dbad4f5a861badd07b02e450_TERR_FIN_AIIN_Without_Alerts.log
2026-06-10 17:25:18,965 | INFO     | main | Job started: 4875c16f-9208-41b9-8faf-438b11e003ea by admin for file c2543f83dbad4f5a861badd07b02e450_TERR_FIN_AIIN_Without_Alerts.log
2026-06-10 17:25:18,967 | INFO     | pipeline | Pipeline started — job_id=4875c16f-9208-41b9-8faf-438b11e003ea user=admin
2026-06-10 17:25:18,996 | INFO     | pipeline | Step starting: log_reader
2026-06-10 17:25:19,198 | INFO     | pipeline | Step completed: log_reader
2026-06-10 17:25:19,198 | INFO     | pipeline | Step starting: set_batch_date
2026-06-10 17:25:20,012 | INFO     | paramiko.transport | Connected (version 2.0, client OpenSSH_8.0)
2026-06-10 17:25:20,217 | INFO     | paramiko.transport | Authentication (password) successful!
2026-06-10 17:25:44,749 | INFO     | pipeline | Step completed: set_batch_date
2026-06-10 17:25:44,749 | INFO     | pipeline | Step starting: sql_executer
2026-06-10 17:25:45,094 | INFO     | db_connect | Connecting to Oracle (attempt 1/3)...
2026-06-10 17:25:45,348 | INFO     | db_connect | Oracle connection established successfully
2026-06-10 17:25:45,349 | INFO     | sql_executer | Loading SQL file: D:/OFSAA/Scenario_Debugger/outputs\20260610\ML-TerroristFinancing__ML-TerroristFinancing__AIIN\extracted_queries\ML_TerroristFinancing__ML_TerroristFinancing__AIIN_dataset_query_20260610_172519.sql
2026-06-10 17:25:45,350 | INFO     | sql_executer | SQL loaded successfully (31701 chars)
2026-06-10 17:25:45,350 | INFO     | sql_executer | Executing dataset query...
2026-06-10 17:25:46,154 | INFO     | pipeline | Step completed: sql_executer
2026-06-10 17:25:46,154 | INFO     | pipeline | Step starting: cte_parser
2026-06-10 17:25:46,686 | INFO     | pipeline | Step completed: cte_parser
2026-06-10 17:25:46,687 | INFO     | pipeline | Step starting: cte_executer
2026-06-10 17:25:46,713 | INFO     | db_connect | Connecting to Oracle (attempt 1/3)...
2026-06-10 17:25:46,936 | INFO     | db_connect | Oracle connection established successfully
2026-06-10 17:25:46,936 | INFO     | cte_executer_mod | Creating view: clndr_vw
2026-06-10 17:25:47,016 | INFO     | cte_executer_mod | Creating view: Wire_vw
2026-06-10 17:25:47,227 | INFO     | cte_executer_mod | Creating view: Mi_vw
2026-06-10 17:25:48,225 | INFO     | pipeline | Step completed: cte_executer
2026-06-10 17:25:48,225 | INFO     | pipeline | Step starting: sql_diagnostics
2026-06-10 17:25:51,350 | WARNING  | sql_diagnostics | SIM substitution Oracle error (Tot_Small_Trans_Amt >= 0): ORA-00911: invalid character
Help: https://docs.oracle.com/error-help/db/ora-00911/
2026-06-10 17:25:51,403 | WARNING  | sql_diagnostics | SIM injection Oracle error (Tot_Small_Trans_Amt >= 0): ORA-00911: invalid character
Help: https://docs.oracle.com/error-help/db/ora-00911/
2026-06-10 17:25:51,442 | WARNING  | sql_diagnostics | SIM injection Oracle error (Tot_Small_Trans_Amt >= 0): ORA-00911: invalid character
Help: https://docs.oracle.com/error-help/db/ora-00911/
2026-06-10 17:25:51,486 | WARNING  | sql_diagnostics | SIM substitution Oracle error (Tot_Small_Trans_Amt >= 3750): ORA-00911: invalid character
Help: https://docs.oracle.com/error-help/db/ora-00911/
2026-06-10 17:25:51,543 | WARNING  | sql_diagnostics | SIM injection Oracle error (Tot_Small_Trans_Amt >= 3750): ORA-00911: invalid character
Help: https://docs.oracle.com/error-help/db/ora-00911/
2026-06-10 17:25:51,582 | WARNING  | sql_diagnostics | SIM injection Oracle error (Tot_Small_Trans_Amt >= 3750): ORA-00911: invalid character
Help: https://docs.oracle.com/error-help/db/ora-00911/
2026-06-10 17:25:51,639 | WARNING  | sql_diagnostics | SIM substitution Oracle error (Tot_Small_Trans_Amt >= 2500): ORA-00911: invalid character
Help: https://docs.oracle.com/error-help/db/ora-00911/
2026-06-10 17:25:51,705 | WARNING  | sql_diagnostics | SIM injection Oracle error (Tot_Small_Trans_Amt >= 2500): ORA-00911: invalid character
Help: https://docs.oracle.com/error-help/db/ora-00911/
2026-06-10 17:25:51,767 | WARNING  | sql_diagnostics | SIM injection Oracle error (Tot_Small_Trans_Amt >= 2500): ORA-00911: invalid character
Help: https://docs.oracle.com/error-help/db/ora-00911/
2026-06-10 17:25:51,826 | WARNING  | sql_diagnostics | SIM substitution Oracle error (Tot_Small_Trans_Amt >= 1250): ORA-00911: invalid character
Help: https://docs.oracle.com/error-help/db/ora-00911/
2026-06-10 17:25:51,906 | WARNING  | sql_diagnostics | SIM injection Oracle error (Tot_Small_Trans_Amt >= 1250): ORA-00911: invalid character
Help: https://docs.oracle.com/error-help/db/ora-00911/
2026-06-10 17:25:51,951 | WARNING  | sql_diagnostics | SIM injection Oracle error (Tot_Small_Trans_Amt >= 1250): ORA-00911: invalid character
Help: https://docs.oracle.com/error-help/db/ora-00911/
2026-06-10 17:25:52,012 | WARNING  | sql_diagnostics | SIM substitution Oracle error (Tot_Small_Trans_Amt >= 500): ORA-00911: invalid character
Help: https://docs.oracle.com/error-help/db/ora-00911/
2026-06-10 17:25:52,072 | WARNING  | sql_diagnostics | SIM injection Oracle error (Tot_Small_Trans_Amt >= 500): ORA-00911: invalid character
Help: https://docs.oracle.com/error-help/db/ora-00911/
2026-06-10 17:25:52,115 | WARNING  | sql_diagnostics | SIM injection Oracle error (Tot_Small_Trans_Amt >= 500): ORA-00911: invalid character
Help: https://docs.oracle.com/error-help/db/ora-00911/
2026-06-10 17:25:52,115 | WARNING  | sql_diagnostics | All simulation strategies failed for Tot_Small_Trans_Amt >= 5000
2026-06-10 17:25:52,168 | WARNING  | sql_diagnostics | SIM substitution Oracle error (Tot_Small_Trans_Amt <= 100000): ORA-00911: invalid character
Help: https://docs.oracle.com/error-help/db/ora-00911/
2026-06-10 17:25:52,237 | WARNING  | sql_diagnostics | SIM injection Oracle error (Tot_Small_Trans_Amt <= 100000): ORA-00911: invalid character
Help: https://docs.oracle.com/error-help/db/ora-00911/
2026-06-10 17:25:52,288 | WARNING  | sql_diagnostics | SIM injection Oracle error (Tot_Small_Trans_Amt <= 100000): ORA-00911: invalid character
Help: https://docs.oracle.com/error-help/db/ora-00911/
2026-06-10 17:25:52,344 | WARNING  | sql_diagnostics | SIM substitution Oracle error (Tot_Small_Trans_Amt <= 250000): ORA-00911: invalid character
Help: https://docs.oracle.com/error-help/db/ora-00911/
2026-06-10 17:25:52,419 | WARNING  | sql_diagnostics | SIM injection Oracle error (Tot_Small_Trans_Amt <= 250000): ORA-00911: invalid character
Help: https://docs.oracle.com/error-help/db/ora-00911/
2026-06-10 17:25:52,458 | WARNING  | sql_diagnostics | SIM injection Oracle error (Tot_Small_Trans_Amt <= 250000): ORA-00911: invalid character
Help: https://docs.oracle.com/error-help/db/ora-00911/
2026-06-10 17:25:52,512 | WARNING  | sql_diagnostics | SIM substitution Oracle error (Tot_Small_Trans_Amt <= 500000): ORA-00911: invalid character
Help: https://docs.oracle.com/error-help/db/ora-00911/
2026-06-10 17:25:52,575 | WARNING  | sql_diagnostics | SIM injection Oracle error (Tot_Small_Trans_Amt <= 500000): ORA-00911: invalid character
Help: https://docs.oracle.com/error-help/db/ora-00911/
2026-06-10 17:25:52,621 | WARNING  | sql_diagnostics | SIM injection Oracle error (Tot_Small_Trans_Amt <= 500000): ORA-00911: invalid character
Help: https://docs.oracle.com/error-help/db/ora-00911/
2026-06-10 17:25:52,677 | WARNING  | sql_diagnostics | SIM substitution Oracle error (Tot_Small_Trans_Amt <= 2500000): ORA-00911: invalid character
Help: https://docs.oracle.com/error-help/db/ora-00911/
2026-06-10 17:25:52,754 | WARNING  | sql_diagnostics | SIM injection Oracle error (Tot_Small_Trans_Amt <= 2500000): ORA-00911: invalid character
Help: https://docs.oracle.com/error-help/db/ora-00911/
2026-06-10 17:25:52,797 | WARNING  | sql_diagnostics | SIM injection Oracle error (Tot_Small_Trans_Amt <= 2500000): ORA-00911: invalid character
Help: https://docs.oracle.com/error-help/db/ora-00911/
2026-06-10 17:25:52,847 | WARNING  | sql_diagnostics | SIM substitution Oracle error (Tot_Small_Trans_Amt <= 5000000): ORA-00911: invalid character
Help: https://docs.oracle.com/error-help/db/ora-00911/
2026-06-10 17:25:52,912 | WARNING  | sql_diagnostics | SIM injection Oracle error (Tot_Small_Trans_Amt <= 5000000): ORA-00911: invalid character
Help: https://docs.oracle.com/error-help/db/ora-00911/
2026-06-10 17:25:52,950 | WARNING  | sql_diagnostics | SIM injection Oracle error (Tot_Small_Trans_Amt <= 5000000): ORA-00911: invalid character
Help: https://docs.oracle.com/error-help/db/ora-00911/
2026-06-10 17:25:52,951 | WARNING  | sql_diagnostics | All simulation strategies failed for Tot_Small_Trans_Amt <= 50000
2026-06-10 17:25:53,086 | WARNING  | sql_diagnostics | SIM substitution Oracle error (end >= 0): ORA-00911: invalid character
Help: https://docs.oracle.com/error-help/db/ora-00911/
2026-06-10 17:25:53,187 | WARNING  | sql_diagnostics | SIM injection Oracle error (end >= 0): ORA-00911: invalid character
Help: https://docs.oracle.com/error-help/db/ora-00911/
2026-06-10 17:25:53,229 | WARNING  | sql_diagnostics | SIM injection Oracle error (end >= 0): ORA-00911: invalid character
Help: https://docs.oracle.com/error-help/db/ora-00911/
2026-06-10 17:25:53,276 | WARNING  | sql_diagnostics | SIM substitution Oracle error (end >= 56.25): ORA-00911: invalid character
Help: https://docs.oracle.com/error-help/db/ora-00911/
2026-06-10 17:25:53,337 | WARNING  | sql_diagnostics | SIM injection Oracle error (end >= 56.25): ORA-00911: invalid character
Help: https://docs.oracle.com/error-help/db/ora-00911/
2026-06-10 17:25:53,383 | WARNING  | sql_diagnostics | SIM injection Oracle error (end >= 56.25): ORA-00911: invalid character
Help: https://docs.oracle.com/error-help/db/ora-00911/
2026-06-10 17:25:53,437 | WARNING  | sql_diagnostics | SIM substitution Oracle error (end >= 37.5): ORA-00911: invalid character
Help: https://docs.oracle.com/error-help/db/ora-00911/
2026-06-10 17:25:53,500 | WARNING  | sql_diagnostics | SIM injection Oracle error (end >= 37.5): ORA-00911: invalid character
Help: https://docs.oracle.com/error-help/db/ora-00911/
2026-06-10 17:25:53,549 | WARNING  | sql_diagnostics | SIM injection Oracle error (end >= 37.5): ORA-00911: invalid character
Help: https://docs.oracle.com/error-help/db/ora-00911/
2026-06-10 17:25:53,604 | WARNING  | sql_diagnostics | SIM substitution Oracle error (end >= 18.75): ORA-00911: invalid character
Help: https://docs.oracle.com/error-help/db/ora-00911/
2026-06-10 17:25:53,679 | WARNING  | sql_diagnostics | SIM injection Oracle error (end >= 18.75): ORA-00911: invalid character
Help: https://docs.oracle.com/error-help/db/ora-00911/
2026-06-10 17:25:53,732 | WARNING  | sql_diagnostics | SIM injection Oracle error (end >= 18.75): ORA-00911: invalid character
